delivery_id,van_id,depot_id,zone_id,dispatch_time,delivered_time,promised_window_start,promised_window_end,distance_km,package_weight_kg,shipment_volume,transport_cost,first_attempt_success,delivery_outcome
D01656,VAN-37,DEPOT-C,North Zone 1,2026-06-03 12:40:00,2026-06-03 12:48:55.544631381,2026-06-03 09:00:00,2026-06-03 14:00:00,4.9,9.18,7,83.8,True,DELIVERED
D01657,VAN-12,DEPOT-B,South Zone 2,2026-06-10 15:52:00,2026-06-10 16:50:54.849326191,2026-06-10 09:00:00,2026-06-10 17:00:00,15.81,6.34,6,105.36,True,DELIVERED
D01658,VAN-48,DEPOT-B,North Zone 1,2026-06-14 16:31:00,2026-06-14 16:47:29.623795444,2026-06-14 09:00:00,2026-06-14 18:00:00,6.58,1.92,8,76.16,True,DELIVERED
D01659,VAN-12,DEPOT-B,East Zone 1,2026-07-12 13:18:00,2026-07-12 13:44:23.994505031,2026-07-12 09:00:00,2026-07-12 15:00:00,9.89,3.43,8,79.46,True,DELIVERED
D01660,VAN-13,DEPOT-C,West Zone 1,2026-06-20 14:59:00,2026-06-20 15:50:00.007896472,2026-06-20 09:00:00,2026-06-20 16:00:00,14.86,6.07,8,104.73,True,DELIVERED
D01661,VAN-41,DEPOT-A,North Zone 1,2026-05-06 12:26:00,2026-05-06 12:32:08.698206923,2026-05-06 09:00:00,2026-05-06 14:00:00,4.94,4.15,12,62.03,True,DELIVERED
D01662,VAN-19,DEPOT-C,South Zone 1,2026-06-11 18:39:00,2026-06-11 18:44:57.448181114,2026-06-11 09:00:00,2026-06-11 20:00:00,2.68,1.99,6,60.93,True,DELIVERED
D01663,VAN-04,DEPOT-B,South Zone 1,2026-06-27 14:04:00,2026-06-27 14:13:23.435896273,2026-06-27 09:00:00,2026-06-27 16:00:00,5.47,3.47,8,69.35,True,DELIVERED
D01664,VAN-12,DEPOT-B,South Zone 1,2026-05-20 16:31:00,2026-05-20 16:46:22.896158843,2026-05-20 09:00:00,2026-05-20 18:00:00,7.08,6.54,6,72.24,True,DELIVERED
D01665,VAN-33,DEPOT-A,South Zone 1,2026-06-16 07:47:00,2026-06-16 08:00:24.862944581,2026-06-16 09:00:00,2026-06-16 09:00:00,6.79,2.71,3,58.4,True,DELIVERED
D01666,VAN-15,DEPOT-A,West Zone 1,2026-05-04 15:46:00,2026-05-04 16:50:35.749117042,2026-05-04 09:00:00,2026-05-04 17:00:00,15.71,5.31,5,102.89,True,DELIVERED
D01667,VAN-52,DEPOT-A,South Zone 1,2026-05-31 18:06:00,2026-05-31 18:23:20.114959246,2026-05-31 09:00:00,2026-05-31 20:00:00,2.7,1.03,9,52.61,False,REDELIVERY_REQUIRED
D01668,VAN-41,DEPOT-B,North Zone 2,2026-05-24 16:04:00,2026-05-24 16:44:11.517873196,2026-05-24 09:00:00,2026-05-24 18:00:00,11.97,8.43,7,106.71,True,DELIVERED
D01669,VAN-14,DEPOT-C,East Zone 1,2026-06-03 16:04:00,2026-06-03 16:31:49.106274753,2026-06-03 09:00:00,2026-06-03 18:00:00,11.32,0.7,11,95.41,True,DELIVERED
D01670,VAN-20,DEPOT-C,South Zone 1,2026-05-14 16:33:00,2026-05-14 16:41:53.961034765,2026-05-14 09:00:00,2026-05-14 18:00:00,4.37,3.66,4,58.28,True,DELIVERED
D01671,VAN-52,DEPOT-C,East Zone 1,2026-06-28 16:14:00,2026-06-28 16:29:10.873782370,2026-06-28 09:00:00,2026-06-28 18:00:00,6.73,2.31,7,72.24,False,REDELIVERY_REQUIRED
D01672,VAN-43,DEPOT-C,North Zone 2,2026-07-01 11:24:00,2026-07-01 11:35:50.835792713,2026-07-01 09:00:00,2026-07-01 13:00:00,4.59,4.76,11,65.57,True,DELIVERED
D01673,VAN-17,DEPOT-B,South Zone 1,2026-07-12 11:26:00,2026-07-12 11:35:19.044549173,2026-07-12 09:00:00,2026-07-12 13:00:00,7.48,6.34,3,82.33,True,DELIVERED
D01674,VAN-44,DEPOT-C,North Zone 1,2026-06-23 09:50:00,2026-06-23 10:02:40.611844624,2026-06-23 09:00:00,2026-06-23 11:00:00,3.66,6.72,6,71.0,True,DELIVERED
D01675,VAN-37,DEPOT-B,East Zone 1,2026-06-01 11:36:00,2026-06-01 12:01:56.358790979,2026-06-01 09:00:00,2026-06-01 13:00:00,9.27,1.53,9,80.89,True,DELIVERED
D01676,VAN-60,DEPOT-B,South Zone 2,2026-06-18 07:23:00,2026-06-18 08:11:15.899527241,2026-06-18 09:00:00,2026-06-18 09:00:00,13.01,3.34,11,91.96,True,DELIVERED
D01677,VAN-25,DEPOT-B,North Zone 2,2026-07-05 09:11:00,2026-07-05 09:38:15.334015229,2026-07-05 09:00:00,2026-07-05 11:00:00,10.56,7.04,9,88.11,True,DELIVERED
D01678,VAN-56,DEPOT-C,North Zone 2,2026-05-31 07:17:00,2026-05-31 07:38:03.401340857,2026-05-31 09:00:00,2026-05-31 09:00:00,6.83,2.87,8,61.99,True,DELIVERED
D01679,VAN-60,DEPOT-A,South Zone 1,2026-06-19 14:24:00,2026-06-19 14:34:45.211652060,2026-06-19 09:00:00,2026-06-19 16:00:00,6.43,1.0,11,59.23,True,DELIVERED
D01680,VAN-26,DEPOT-C,West Zone 1,2026-06-16 10:57:00,2026-06-16 11:44:39.085502339,2026-06-16 09:00:00,2026-06-16 12:00:00,10.93,10.14,10,96.09,False,REDELIVERY_REQUIRED
D01681,VAN-17,DEPOT-C,South Zone 1,2026-06-20 11:47:00,2026-06-20 11:54:56.526372907,2026-06-20 09:00:00,2026-06-20 13:00:00,4.96,6.45,9,77.01,True,DELIVERED
D01682,VAN-20,DEPOT-C,North Zone 1,2026-06-09 11:44:00,2026-06-09 12:05:41.379223176,2026-06-09 09:00:00,2026-06-09 13:00:00,8.14,,5,80.37,True,DELIVERED
D01683,VAN-28,DEPOT-A,East Zone 1,2026-06-15 13:58:00,2026-06-15 14:05:35.177277297,2026-06-15 09:00:00,2026-06-15 15:00:00,4.71,3.88,8,61.23,True,DELIVERED
D01684,VAN-15,DEPOT-C,South Zone 2,2026-07-02 17:25:00,2026-07-02 17:57:02.508978801,2026-07-02 09:00:00,2026-07-02 19:00:00,9.27,1.79,10,78.58,True,DELIVERED
D01685,VAN-14,DEPOT-A,West Zone 1,2026-05-17 07:52:00,2026-05-17 08:51:23.727352084,2026-05-17 09:00:00,2026-05-17 09:00:00,14.22,3.2,5,97.42,True,DELIVERED
D01686,VAN-40,DEPOT-A,East Zone 1,2026-06-27 18:25:00,2026-06-27 18:49:06.927986785,2026-06-27 09:00:00,2026-06-27 20:00:00,11.8,12.97,10,119.2,True,DELIVERED
D01687,VAN-39,DEPOT-A,N. Zone 1,2026-05-14 13:03:00,2026-05-14 13:09:04.083788998,2026-05-14 09:00:00,2026-05-14 15:00:00,3.01,7.15,7,68.23,True,DELIVERED
D01688,VAN-16,DEPOT-A,North Zone 2,2026-05-15 15:44:00,2026-05-15 16:07:41.935372359,2026-05-15 09:00:00,2026-05-15 17:00:00,9.52,4.0,8,76.45,True,DELIVERED
D01689,VAN-22,DEPOT-B,South Zone 2,2026-05-21 14:54:00,2026-05-21 15:24:22.576449375,2026-05-21 09:00:00,2026-05-21 16:00:00,7.77,1.87,7,74.11,True,DELIVERED
D01690,VAN-15,DEPOT-A,North Zone 1,2026-05-22 15:25:00,2026-05-22 15:37:55.950157516,2026-05-22 09:00:00,2026-05-22 17:00:00,4.43,0.62,6,51.0,True,DELIVERED
D01691,VAN-10,DEPOT-B,North Zone 1,2026-05-10 08:11:00,2026-05-10 08:25:44.056130858,2026-05-10 09:00:00,2026-05-10 10:00:00,9.03,2.42,6,72.87,True,DELIVERED
D01692,VAN-37,DEPOT-B,South Zone 2,2026-05-16 08:28:00,2026-05-16 09:10:22.800366025,2026-05-16 09:00:00,2026-05-16 10:00:00,13.89,1.43,8,83.79,True,DELIVERED
D01693,VAN-09,DEPOT-A,East Zone 1,2026-06-24 17:57:00,2026-06-24 18:21:31.468461070,2026-06-24 09:00:00,2026-06-24 19:00:00,8.13,3.91,4,80.62,True,DELIVERED
D01694,VAN-31,DEPOT-B,South Zone 2,2026-05-17 18:29:00,2026-05-17 19:05:38.255785991,2026-05-17 09:00:00,2026-05-17 20:00:00,13.15,7.56,7,97.13,True,DELIVERED
D01695,VAN-10,DEPOT-B,North Zone 2,2026-06-08 16:48:00,2026-06-08 17:16:53.255358317,2026-06-08 09:00:00,2026-06-08 18:00:00,10.76,4.94,8,84.82,True,DELIVERED
D01696,VAN-29,DEPOT-C,South Zone 2,2026-05-09 18:37:00,2026-05-09 19:14:00.175205974,2026-05-09 09:00:00,2026-05-09 20:00:00,12.73,6.08,6,106.16,True,DELIVERED
D01697,VAN-24,DEPOT-C,South Zone 2,2026-05-24 18:50:00,2026-05-24 19:20:08.812541275,2026-05-24 09:00:00,2026-05-24 20:00:00,7.35,3.15,12,82.62,True,DELIVERED
D01698,VAN-06,DEPOT-A,South Zone 2,2026-06-06 13:54:00,2026-06-06 14:44:56.967443842,2026-06-06 09:00:00,2026-06-06 15:00:00,15.2,4.7,8,100.14,True,DELIVERED
D01699,VAN-25,DEPOT-C,North Zone 2,2026-05-13 17:42:00,2026-05-13 18:07:19.781021933,2026-05-13 09:00:00,2026-05-13 19:00:00,6.87,,8,72.35,True,DELIVERED
D01700,VAN-53,DEPOT-A,North Zone 1,2026-06-23 14:13:00,2026-06-23 14:25:01.009479623,2026-06-23 09:00:00,2026-06-23 16:00:00,7.01,3.04,8,87.71,True,DELIVERED
D01701,VAN-56,DEPOT-A,North Zone 2,2026-07-03 16:25:00,2026-07-03 16:52:26.121307417,2026-07-03 09:00:00,2026-07-03 18:00:00,11.83,12.02,6,97.89,True,DELIVERED
D01702,VAN-44,DEPOT-C,West Zone 1,2026-05-19 11:56:00,2026-05-19 12:59:18.804774590,2026-05-19 09:00:00,2026-05-19 13:00:00,14.14,3.14,4,88.25,True,DELIVERED
D01703,VAN-20,DEPOT-B,North Zone 2,2026-05-24 15:25:00,2026-05-24 15:32:04.100446060,2026-05-24 09:00:00,2026-05-24 17:00:00,2.29,3.03,9,71.97,True,DELIVERED
D01704,VAN-16,DEPOT-C,South Zone 1,2026-05-15 17:59:00,2026-05-15 18:03:07.933780422,2026-05-15 09:00:00,2026-05-15 19:00:00,2.54,7.63,7,75.77,True,DELIVERED
D01705,VAN-20,DEPOT-A,South Zone 1,2026-06-17 08:31:00,2026-06-17 08:40:27.208526283,2026-06-17 09:00:00,2026-06-17 10:00:00,0.5,3.32,4,37.28,True,DELIVERED
D01706,VAN-11,DEPOT-C,North Zone 1,2026-05-06 10:43:00,2026-05-06 10:57:57.627250149,2026-05-06 09:00:00,2026-05-06 12:00:00,5.39,16.66,6,92.74,True,DELIVERED
D01707,VAN-38,DEPOT-B,North Zone 2,2026-06-25 07:37:00,2026-06-25 07:59:33.523372014,2026-06-25 09:00:00,2026-06-25 09:00:00,8.56,1.65,8,80.79,False,REDELIVERY_REQUIRED
D01708,VAN-37,DEPOT-C,North Zone 1,2026-06-29 08:35:00,2026-06-29 08:52:47.157970056,2026-06-29 09:00:00,2026-06-29 10:00:00,6.62,4.89,8,71.57,True,DELIVERED
D01709,VAN-30,DEPOT-B,West Zone 1,2026-06-08 09:26:00,2026-06-08 10:21:09.503916563,2026-06-08 09:00:00,2026-06-08 11:00:00,14.25,0.35,6,84.67,False,REDELIVERY_REQUIRED
D01710,VAN-12,DEPOT-A,North Zone 2,2026-05-25 15:12:00,2026-05-25 15:38:57.876594878,2026-05-25 09:00:00,2026-05-25 17:00:00,8.94,8.22,7,83.1,True,DELIVERED
D01711,VAN-59,DEPOT-B,South Zone 2,2026-05-25 15:32:00,2026-05-25 16:10:51.535946457,2026-05-25 09:00:00,2026-05-25 17:00:00,10.17,4.91,7,90.72,True,DELIVERED
D01712,VAN-40,DEPOT-A,South Zone 1,2026-05-04 16:20:00,2026-05-04 16:24:00.000000000,2026-05-04 09:00:00,2026-05-04 18:00:00,0.5,3.87,11,45.22,True,DELIVERED
D01713,VAN-36,DEPOT-A,East Zone 1,2026-06-05 09:33:00,2026-06-05 10:03:48.416517575,2026-06-05 09:00:00,2026-06-05 11:00:00,11.02,2.39,11,91.15,False,REDELIVERY_REQUIRED
D01714,VAN-53,DEPOT-B,East Zone 1,2026-05-22 18:07:00,2026-05-22 18:27:35.752321348,2026-05-22 09:00:00,2026-05-22 20:00:00,8.61,6.95,5,88.24,True,DELIVERED
D01715,VAN-52,DEPOT-C,South Zone 1,2026-06-11 18:42:00,2026-06-11 18:49:51.033310321,2026-06-11 09:00:00,2026-06-11 20:00:00,6.38,1.35,10,53.57,True,DELIVERED
D01716,VAN-02,DEPOT-B,East Zone 1,2026-06-06 08:47:00,2026-06-06 09:04:07.924903234,2026-06-06 09:00:00,2026-06-06 10:00:00,10.17,1.15,11,84.18,True,DELIVERED
D01717,VAN-05,DEPOT-A,East Zone 1,2026-06-30 17:19:00,2026-06-30 17:34:19.907663865,2026-06-30 09:00:00,2026-06-30 19:00:00,6.95,5.58,9,72.47,True,DELIVERED
D01718,VAN-44,DEPOT-B,North Zone 1,2026-05-16 11:01:00,2026-05-16 11:07:50.492594787,2026-05-16 09:00:00,2026-05-16 13:00:00,6.03,9.52,10,76.64,True,DELIVERED
D01719,VAN-47,DEPOT-C,West Zone 1,2026-07-04 16:50:00,2026-07-04 17:53:57.117237892,2026-07-04 09:00:00,2026-07-04 18:00:00,17.86,0.76,11,99.55,True,DELIVERED
D01720,VAN-58,DEPOT-C,East Zone 1,2026-05-06 16:36:00,2026-05-06 16:59:18.423409227,2026-05-06 09:00:00,2026-05-06 18:00:00,7.16,3.05,9,79.48,True,DELIVERED
D01721,VAN-26,DEPOT-C,East Zone 1,2026-06-14 07:26:00,2026-06-14 07:47:59.052404261,2026-06-14 09:00:00,2026-06-14 09:00:00,7.26,4.14,6,80.44,True,DELIVERED
D01722,VAN-31,DEPOT-A,South Zone 1,2026-06-03 14:06:00,2026-06-03 14:11:25.409525567,2026-06-03 09:00:00,2026-06-03 16:00:00,5.58,4.46,10,57.97,False,REDELIVERY_REQUIRED
D01723,VAN-03,DEPOT-C,West Zone 1,2026-06-09 07:00:00,2026-06-09 08:24:55.842038471,2026-06-09 09:00:00,2026-06-09 09:00:00,18.74,0.84,7,104.92,True,DELIVERED
D01724,VAN-03,DEPOT-A,East Zone 1,2026-06-09 15:10:00,2026-06-09 15:33:17.047087314,2026-06-09 09:00:00,2026-06-09 17:00:00,9.01,0.88,6,81.06,True,DELIVERED
D01725,VAN-52,DEPOT-A,East Zone 1,2026-06-16 11:27:00,2026-06-16 11:46:42.352334910,2026-06-16 09:00:00,2026-06-16 13:00:00,5.73,2.19,8,64.29,True,DELIVERED
D01726,VAN-28,DEPOT-A,East Zone 1,2026-05-31 07:22:00,2026-05-31 07:43:18.052504967,2026-05-31 09:00:00,2026-05-31 09:00:00,8.38,6.22,7,76.83,True,DELIVERED
D01727,VAN-31,DEPOT-B,West Zone 1,2026-07-10 12:41:00,2026-07-10 13:22:45.556520355,2026-07-10 09:00:00,2026-07-10 14:00:00,11.61,1.98,12,81.36,True,DELIVERED
D01728,VAN-48,DEPOT-B,West Zone 1,2026-06-01 09:03:00,2026-06-01 10:05:32.724648523,2026-06-01 09:00:00,2026-06-01 11:00:00,15.31,1.14,8,104.89,True,DELIVERED
D01729,VAN-02,DEPOT-A,South Zone 2,2026-06-03 09:39:00,2026-06-03 10:22:22.501880761,2026-06-03 09:00:00,2026-06-03 11:00:00,10.89,2.74,6,83.41,False,REDELIVERY_REQUIRED
D01730,VAN-10,DEPOT-B,South Zone 2,2026-05-31 11:26:00,2026-05-31 12:05:55.061529050,2026-05-31 09:00:00,2026-05-31 13:00:00,12.1,5.64,7,99.24,True,DELIVERED
D01731,VAN-23,DEPOT-C,South Zone 1,2026-05-10 08:53:00,2026-05-10 08:58:04.716131058,2026-05-10 09:00:00,2026-05-10 10:00:00,3.48,4.7,9,68.7,True,DELIVERED
D01732,VAN-10,DEPOT-A,West Zone 1,2026-07-04 17:29:00,2026-07-04 18:25:30.525642787,2026-07-04 09:00:00,2026-07-04 19:00:00,16.24,11.91,5,119.03,True,DELIVERED
D01733,VAN-45,DEPOT-B,West Zone 1,2026-06-03 11:14:00,2026-06-03 12:39:42.873116826,2026-06-03 09:00:00,2026-06-03 13:00:00,17.71,5.39,5,105.52,True,DELIVERED
D01734,VAN-39,DEPOT-B,South Zone 1,2026-05-26 18:49:00,2026-05-26 19:11:21.277961135,2026-05-26 09:00:00,2026-05-26 20:00:00,10.16,2.9,4,83.74,True,DELIVERED
D01735,VAN-42,DEPOT-B,North Zone 2,2026-05-10 17:03:00,2026-05-10 17:36:47.769540805,2026-05-10 09:00:00,2026-05-10 19:00:00,12.88,10.31,4,110.67,True,DELIVERED
D01736,VAN-13,DEPOT-B,South Zone 2,2026-06-21 07:30:00,2026-06-21 08:05:48.948864594,2026-06-21 09:00:00,2026-06-21 09:00:00,10.06,6.32,10,94.46,True,DELIVERED
D01737,VAN-24,DEPOT-C,East Zone 1,2026-05-08 10:17:00,2026-05-08 10:33:26.809348877,2026-05-08 09:00:00,2026-05-08 12:00:00,8.09,6.85,10,77.34,True,DELIVERED
D01738,VAN-48,DEPOT-B,South Zone 1,2026-07-02 17:34:00,2026-07-02 17:44:46.578632828,2026-07-02 09:00:00,2026-07-02 19:00:00,6.5,2.73,3,62.25,True,DELIVERED
D01739,VAN-53,DEPOT-B,South Zone 2,2026-05-11 16:30:00,2026-05-11 17:30:47.821659391,2026-05-11 09:00:00,2026-05-11 18:00:00,18.41,3.11,7,107.72,True,DELIVERED
D01740,VAN-19,DEPOT-A,West Zone 1,2026-06-07 08:15:00,2026-06-07 09:11:14.822949568,2026-06-07 09:00:00,2026-06-07 10:00:00,14.97,4.56,4,106.34,True,DELIVERED
D01741,VAN-18,DEPOT-B,North Zone 1,2026-05-19 15:33:00,2026-05-19 15:40:30.250230344,2026-05-19 09:00:00,2026-05-19 17:00:00,4.01,6.34,7,62.93,True,DELIVERED
D01742,VAN-52,DEPOT-B,North Zone 2,2026-06-05 10:08:00,2026-06-05 10:27:16.702779920,2026-06-05 09:00:00,2026-06-05 12:00:00,8.24,2.62,11,76.47,True,DELIVERED
D01743,VAN-37,DEPOT-B,North Zone 2,2026-05-29 12:25:00,2026-05-29 12:31:39.043835150,2026-05-29 09:00:00,2026-05-29 14:00:00,5.61,2.83,8,60.76,True,DELIVERED
D01744,VAN-21,DEPOT-B,West Zone 1,2026-06-04 18:11:00,2026-06-04 19:08:16.564235445,2026-06-04 09:00:00,2026-06-04 20:00:00,13.49,4.61,4,100.18,True,DELIVERED
D01745,VAN-20,DEPOT-C,West Zone 1,2026-05-13 18:36:00,2026-05-13 19:53:58.303569269,2026-05-13 09:00:00,2026-05-13 20:00:00,16.57,4.04,9,105.72,True,DELIVERED
D01746,VAN-11,DEPOT-A,South Zone 1,2026-05-13 16:18:00,2026-05-13 16:29:36.888984075,2026-05-13 09:00:00,2026-05-13 18:00:00,4.46,1.88,8,65.87,True,DELIVERED
D01747,VAN-54,DEPOT-C,North Zone 2,2026-07-08 09:25:00,2026-07-08 09:52:04.405124409,2026-07-08 09:00:00,2026-07-08 11:00:00,10.68,2.47,7,83.94,True,DELIVERED
D01748,VAN-18,DEPOT-C,West Zone 1,2026-05-31 11:00:00,2026-05-31 11:44:32.811657078,2026-05-31 09:00:00,2026-05-31 13:00:00,12.62,4.68,7,96.19,True,DELIVERED
D01749,VAN-05,DEPOT-A,South Zone 2,2026-06-28 15:48:00,2026-06-28 16:17:05.537901131,2026-06-28 09:00:00,2026-06-28 17:00:00,8.6,4.78,7,79.06,False,
D01750,VAN-07,DEPOT-B,West Zone 1,2026-06-02 18:53:00,2026-06-02 20:18:22.083518488,2026-06-02 09:00:00,2026-06-02 20:00:00,16.64,1.62,5,102.78,True,DELIVERED
D01751,VAN-15,DEPOT-A,North Zone 2,2026-06-26 08:35:00,2026-06-26 09:00:04.393177817,2026-06-26 09:00:00,2026-06-26 10:00:00,9.05,1.85,8,75.65,True,DELIVERED
D01752,VAN-29,DEPOT-A,South Zone 1,2026-06-27 16:59:00,2026-06-27 17:16:13.153135996,2026-06-27 09:00:00,2026-06-27 18:00:00,9.79,2.27,8,80.72,True,DELIVERED
D01753,VAN-52,DEPOT-A,South Zone 2,2026-05-19 15:58:00,2026-05-19 16:33:47.820723117,2026-05-19 09:00:00,2026-05-19 17:00:00,10.72,6.48,6,94.1,False,REDELIVERY_REQUIRED
D01754,VAN-52,DEPOT-B,South Zone 1,2026-05-20 12:55:00,2026-05-20 13:06:29.145986852,2026-05-20 09:00:00,2026-05-20 14:00:00,4.83,2.9,9,68.87,True,DELIVERED
D01755,VAN-57,DEPOT-B,East Zone 1,2026-06-19 18:31:00,2026-06-19 18:41:08.854596517,2026-06-19 09:00:00,2026-06-19 20:00:00,6.97,1.84,10,80.18,False,REDELIVERY_REQUIRED
D01756,VAN-03,DEPOT-A,South Zone 2,2026-06-14 12:57:00,2026-06-14 13:37:31.309117300,2026-06-14 09:00:00,2026-06-14 14:00:00,12.42,4.69,8,86.02,True,DELIVERED
D01757,VAN-58,DEPOT-C,East Zone 1,2026-05-06 16:46:00,2026-05-06 17:07:25.983354390,2026-05-06 09:00:00,2026-05-06 18:00:00,8.01,1.5,10,74.62,True,DELIVERED
D01758,VAN-15,DEPOT-A,South Zone 2,2026-06-25 09:27:00,2026-06-25 10:14:42.841125780,2026-06-25 09:00:00,2026-06-25 11:00:00,15.3,10.27,8,119.16,False,REDELIVERY_REQUIRED
D01759,VAN-29,DEPOT-A,South Zone 1,2026-06-15 11:52:00,2026-06-15 11:59:30.784458018,2026-06-15 09:00:00,2026-06-15 13:00:00,3.26,5.61,11,59.06,True,DELIVERED
D01760,VAN-59,DEPOT-C,South Zone 1,2026-05-26 08:24:00,2026-05-26 08:34:27.769927267,2026-05-26 09:00:00,2026-05-26 10:00:00,2.02,7.31,6,67.2,True,DELIVERED
D01761,VAN-14,DEPOT-B,West Zone 1,2026-06-05 08:43:00,2026-06-05 09:23:57.599680060,2026-06-05 09:00:00,2026-06-05 10:00:00,12.89,1.61,12,87.09,True,DELIVERED
D01762,VAN-60,DEPOT-C,South Zone 1,2026-06-12 12:03:00,2026-06-12 12:07:43.598547901,2026-06-12 09:00:00,2026-06-12 14:00:00,2.03,7.23,6,80.53,True,DELIVERED
D01763,VAN-48,DEPOT-A,East Zone 1,2026-05-18 09:14:00,2026-05-18 09:31:04.533128933,2026-05-18 09:00:00,2026-05-18 11:00:00,8.82,0.91,10,91.25,False,REDELIVERY_REQUIRED
D01764,VAN-56,DEPOT-A,East Zone 1,2026-06-11 08:36:00,2026-06-11 08:48:58.961988283,2026-06-11 09:00:00,2026-06-11 10:00:00,5.8,6.6,6,83.92,True,DELIVERED
D01765,VAN-58,DEPOT-C,North Zone 2,2026-06-16 13:20:00,2026-06-16 13:44:35.255852281,2026-06-16 09:00:00,2026-06-16 15:00:00,7.38,1.92,5,62.92,True,DELIVERED
D01766,VAN-49,DEPOT-A,North Zone 1,2026-05-11 07:47:00,2026-05-11 08:09:44.910554706,2026-05-11 09:00:00,2026-05-11 09:00:00,9.48,3.89,7,81.09,True,DELIVERED
D01767,VAN-54,DEPOT-B,North Zone 2,2026-06-28 11:04:00,2026-06-28 11:18:47.516619790,2026-06-28 09:00:00,2026-06-28 13:00:00,6.98,3.11,6,68.32,True,DELIVERED
D01768,VAN-05,DEPOT-C,South Zone 1,2026-07-12 13:05:00,2026-07-12 13:20:33.903353674,2026-07-12 09:00:00,2026-07-12 15:00:00,8.53,3.65,9,73.22,True,DELIVERED
D01769,VAN-46,DEPOT-C,North Zone 2,2026-05-10 18:32:00,2026-05-10 19:01:17.488294404,2026-05-10 09:00:00,2026-05-10 20:00:00,10.37,3.36,8,98.4,True,DELIVERED
D01770,VAN-25,DEPOT-B,North Zone 1,2026-07-09 17:30:00,2026-07-09 17:46:17.985687077,2026-07-09 09:00:00,2026-07-09 19:00:00,9.28,1.27,6,80.31,True,DELIVERED
D01771,VAN-07,DEPOT-B,South Zone 1,2026-07-05 12:50:00,2026-07-05 13:02:46.437203143,2026-07-05 09:00:00,2026-07-05 14:00:00,9.05,3.82,8,81.37,True,DELIVERED
D01772,VAN-27,DEPOT-B,South Zone 1,2026-06-20 11:33:00,2026-06-20 11:37:00.000000000,2026-06-20 09:00:00,2026-06-20 13:00:00,1.89,0.92,7,57.92,True,DELIVERED
D01773,VAN-31,DEPOT-A,South Zone 1,2026-06-17 14:40:00,2026-06-17 15:00:08.865014319,2026-06-17 09:00:00,2026-06-17 16:00:00,11.33,3.22,4,80.62,True,DELIVERED
D01774,VAN-02,DEPOT-A,South Zone 2,2026-05-22 16:36:00,2026-05-22 17:09:54.074548740,2026-05-22 09:00:00,2026-05-22 18:00:00,11.68,0.49,7,77.07,True,DELIVERED
D01775,VAN-31,DEPOT-C,North Zone 2,2026-07-07 16:16:00,2026-07-07 16:36:39.791749865,2026-07-07 09:00:00,2026-07-07 18:00:00,7.58,2.08,7,82.02,True,DELIVERED
D01776,VAN-41,DEPOT-A,South Zone 2,2026-07-07 17:14:00,2026-07-07 18:04:05.629718513,2026-07-07 09:00:00,2026-07-07 19:00:00,12.08,9.43,8,100.02,True,DELIVERED
D01777,VAN-52,DEPOT-B,South Zone 1,2026-05-04 13:45:00,2026-05-04 13:52:40.495530081,2026-05-04 09:00:00,2026-05-04 15:00:00,4.32,2.73,10,59.87,True,DELIVERED
D01778,VAN-05,DEPOT-B,North Zone 2,2026-06-05 16:51:00,2026-06-05 17:09:31.780683428,2026-06-05 09:00:00,2026-06-05 18:00:00,7.95,7.48,6,80.7,True,DELIVERED
D01779,VAN-04,DEPOT-C,North Zone 1,2026-07-04 08:01:00,2026-07-04 08:18:56.591154211,2026-07-04 09:00:00,2026-07-04 10:00:00,8.0,2.03,6,74.17,True,DELIVERED
D01780,VAN-57,DEPOT-B,South Zone 2,2026-06-01 11:38:00,2026-06-01 12:12:20.557896712,2026-06-01 09:00:00,2026-06-01 13:00:00,10.59,0.45,7,81.21,True,DELIVERED
D01781,VAN-19,DEPOT-B,North Zone 2,2026-06-03 13:07:00,2026-06-03 13:54:51.097331619,2026-06-03 09:00:00,2026-06-03 15:00:00,13.24,1.5,5,81.65,False,REDELIVERY_REQUIRED
D01782,VAN-31,DEPOT-A,North Zone 2,2026-06-26 12:15:00,2026-06-26 12:41:07.028414468,2026-06-26 09:00:00,2026-06-26 14:00:00,10.57,10.09,3,110.48,True,DELIVERED
D01783,VAN-07,DEPOT-C,North Zone 1,2026-07-09 10:25:00,2026-07-09 10:31:54.109493416,2026-07-09 09:00:00,2026-07-09 12:00:00,5.22,1.0,9,56.44,True,DELIVERED
D01784,VAN-46,DEPOT-A,South Zone 1,2026-05-20 18:06:00,2026-05-20 18:13:01.019390753,2026-05-20 09:00:00,2026-05-20 20:00:00,4.45,4.17,9,65.89,True,DELIVERED
D01785,VAN-35,DEPOT-A,South Zone 2,2026-06-19 10:26:00,2026-06-19 10:53:00.035132395,2026-06-19 09:00:00,2026-06-19 12:00:00,10.95,5.71,7,89.2,True,DELIVERED
D01786,VAN-17,DEPOT-A,North Zone 2,2026-06-04 17:58:00,2026-06-04 18:29:30.135112903,2026-06-04 09:00:00,2026-06-04 19:00:00,12.75,3.46,3,92.24,True,DELIVERED
D01787,VAN-06,DEPOT-A,West Zone 1,2026-05-16 11:08:00,2026-05-16 11:47:34.309068389,2026-05-16 09:00:00,2026-05-16 13:00:00,10.81,1.87,14,88.58,True,DELIVERED
